,target,var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50,var_51,var_52,var_53,var_54,var_55,var_56,var_57,var_58,var_59,var_60,var_61,var_62,var_63,var_64,var_65,var_66,var_67,var_68,var_69,var_70,var_71,var_72,var_73,var_74,var_75,var_76,var_77,var_78,var_79,var_80,var_81,var_82,var_83,var_84,var_85,var_86,var_87,var_88,var_89,var_90,var_91,var_92,var_93,var_94,var_95,var_96,var_97,var_98,var_99,var_100,var_101,var_102,var_103,var_104,var_105,var_106,var_107,var_108,var_109,var_110,var_111,var_112,var_113,var_114,var_115,var_116,var_117,var_118,var_119,var_120,var_121,var_122,var_123,var_124,var_125,var_126,var_127,var_128,var_129,var_130,var_131,var_132,var_133,var_134,var_135,var_136,var_137,var_138,var_139,var_140,var_141,var_142,var_143,var_144,var_145,var_146,var_147,var_148,var_149
0,1,-27166665.685212743,1532972.5167105403,-13821272.433072757,2829511.521373144,16897185.56166677,-672578.2611866944,-5512401.52198728,6158191.0509134205,788253.256674794,3461437.6956146415,-3303828.9283150644,1896536.1187642692,-1976354.6555728796,1286817.5907763268,-1260302.98750856,-910168.2487827104,987096.3214225377,-657784.5263226681,-244928.44374852386,-2094963.34142722,4072749.1417565886,75850.2041917922,626861.97403418,79212.01908708138,3328844.4088247498,-424861.9541029668,795503.6211364812,-682423.4082394378,-216469.98904630606,-574759.9649082853,286274.59409782244,1420931.9831819346,433117.87950364035,-654958.3699313478,112431.98914468725,-181295.22311709024,192214.6437513378,-466519.66327744303,644477.8034055618,1916551.310767346,-629282.4627146577,-198923.47040695863,290587.5328569914,-643086.6188136818,378191.06675910676,-106765.15384097154,241510.3606512809,-78855.66540965954,36884.7744632804,-131299.4329334626,-374957.59169615025,632381.9866127581,301270.9229623169,-776893.302507136,205915.31403589615,96509.68490159923,237847.4358005314,-73292.48474126033,-37983.02139267221,-229484.36153995976,354755.0457934304,221513.16625499274,276168.68758468627,365373.596382761,-210284.0635974099,-215173.6124076488,-81375.77662734235,309821.4463965524,-56236.09027064113,-32510.335565506273,-712487.054412547,157686.81086336778,234780.3970260114,-4217.9241965349165,-1412.6255921056752,-25981.280908292654,-61501.472880187954,53815.95640417423,91227.3569259962,-1862.5473131851334,24865.414852306025,-35999.28867244795,-7177.946766768904,17482.148071912372,-29729.6383326978,25745.392339050977,8946.043973397218,-17888.54104234876,9841.536360966176,7278.538249188484,-21399.44696661188,18455.608515993,14012.262682940487,-1073.7814728587691,-10167.420656453276,-1953.9306656571202,8419.128684160467,-3528.9233595361984,-194.7111466919051,-18269.038965317268,5184.650948372102,16298.73424951695,5545.10831502272,11418.835785117215,4079.947026558229,-5261.289246320078,14553.271931919367,2699.2435394066792,-9119.6590113939,-3005.0579856114637,-8685.176350609088,-1324.9843726605518,-4332.184542547741,-12162.467269012748,28090.49362172256,2698.304141805389,113.48110071463884,-1838.7819961622943,1275.1275555730092,-2000.1663726796714,7655.78163095347,-338.0005250484611,-31.659962145738287,49.90692628274727,-533.1406756418543,-230.22628334738747,8.609172538377805,-40.753557924456835,-182.9402247895749,61.525123068126824,-17.95454519555968,8.283824587158854,-2.109679632671181,-62.52819386662842,13.369402748682718,0.1257207449070808,0.4852601732105565,-4.067460380833721,-4.349247184859317,0.8929769503150592,0.06797313873450395,-0.5671634255792335,-1.771328431497052,-2.1779412629259114,-3.4806994484782683,0.20877126864405088,-0.8897285858173137,-0.6695854501534358,0.5792245191658576,0.6159558167714094
1,0,-37173270.19556975,-12542143.781889537,-24678229.86487881,1652218.9574417106,6419720.051297814,3089595.244411121,1525981.4285839181,-154954.4061744754,-14023.946107438085,48726.781754302014,-445539.81127282616,603795.050650343,296590.1544854343,-1472749.2858333306,127090.0074809214,-515093.52540539467,-405247.7607104575,392106.52576761594,547947.3459479159,-280762.1958665936,-272538.5333967937,-168853.84163879615,45792.99485252056,-199744.34771322442,-131487.075685331,-298914.5979980998,30753.213828561355,-306904.8042696441,-647888.1080613302,324443.76036658493,-213293.42924947015,350190.1511510845,-1913.1937832917247,260664.67020905935,-82276.0752158925,64669.199588990174,-79152.81338409439,-252207.8001295556,8137.27537581996,-89728.00279079385,-398394.5944872642,-87409.40010167923,109883.55918049139,-51249.910241604026,47822.840287435,162618.10273638758,104672.0320733805,-57500.98523027568,101832.91524460739,65694.1895316475,83552.48780983257,-95450.12039045947,71073.5322248035,-53670.74916399758,70124.97104018972,69347.64365450366,-104229.68176140678,35906.29703147207,1028.9966788479323,-20471.575548066943,-53766.689274276745,51367.79942808635,97260.81400050182,-193113.7615083104,13248.54226829713,-3760.0394074081514,68193.151153703,29985.055411557038,-52465.05059606281,-93662.66792105848,-18338.375631090683,-48778.893974336774,54618.966823405724,-20030.163157891926,-9441.572764928464,46449.51439695694,16081.042448707154,-10796.90912953532,181.93390115511744,-93967.7396832053,15594.436380480967,1644.7285763611253,-1907.9436603317151,-50322.66766570492,-15224.344591234218,9731.646545709154,-10469.938417390047,20487.094699592268,2399.8730933961633,-14716.578184627822,5209.090102401876,11204.652806235548,9648.426004061026,-8611.723071039487,4593.840399594005,-3389.4310810114966,13097.798280931329,-11079.325246909166,402.1483459094942,-12228.726389190084,2902.8635336075445,13108.590619295948,823.4990872711544,-1183.5578140036741,3816.060049152602,-3460.147436764296,4392.396963133098,-3611.0909882325864,-10570.389158787537,-4518.649357318283,2899.9451528949935,-773.0262790662165,-676.8917792193912,4918.748536484781,-2240.845458893181,1113.9275195050593,-49.26829049934747,-450.1387205190253,-18.741368827383265,29.204223914782617,910.7745281240676,-399.11387986303396,173.26773687691008,20.522052783893955,255.37464578027496,-60.2794448463115,-17.65857779681323,-83.60043212463174,-45.41852603981216,4.808656579314305,271.07182673607724,84.87859355463674,-0.37969844349598103,-0.5988490043314914,10.865816934989548,0.5878683836326374,0.020946445041082746,-1.0993272044681692,-3.275599288587182,-1.1912391418796004,1.455616286640669,-0.4180640293784305,-1.2134045634058184,0.07665474750727105,-0.38531241966774893,-0.7952603494136281,-1.0416129103246687,-1.009945435783314,0.5108466771992421,0.08246621397734226
2,0,-37660418.11582051,-12246123.98831861,-24133697.19711528,769774.5002261896,7279127.090567332,3904332.417125675,1568252.8329980774,-4360.45409257615,304262.1160758209,-271330.2826548344,-634161.5549894876,344515.8886640308,322443.15145964373,-1102982.1827515916,464479.1784379054,-425304.73603626294,-458945.6727565831,549611.3025145041,954249.2024834097,-331133.37245698826,-162059.92928196804,-151471.21501960416,91959.4450560989,-197422.7206663388,-26916.480816910578,-311121.94380920514,-144154.1463027596,-295213.711174406,-572470.9220148065,167766.9855120008,-187828.6945991173,-91245.2881060566,-80737.86401472014,15913.215122034831,-187896.24176060592,-56114.840685268915,-70117.12660194798,-311977.14573087683,9203.260118721135,-177553.18955550969,-404555.30341196834,-62945.883599160006,15870.858373823146,-654.1307655646137,70875.35160055658,78087.02538413907,165998.28418411978,1585.643861425544,126329.49071857613,93874.79214133468,67906.48488886656,-24816.701599908574,7552.442563281948,-10256.420838211265,53375.466351529976,-31106.572277023744,-75164.5267546645,-12766.25759893371,-103367.95802755182,-21819.319560677104,72497.25096664381,-54639.53165566774,-54873.10094425351,60833.223794665224,46262.55895344055,26108.600771920625,-29394.26764687398,-33571.0503071304,-35239.80244079925,-13637.318056694232,-439.3773824475266,-30925.429335962937,51229.77823719151,-11635.510686767111,-35569.1182249392,10336.178184996363,-29593.871438882994,-10444.76364928116,-23407.622674707283,-44394.91950331911,-2744.1000184154714,-3683.709862242315,-5961.281020759182,4926.092363857219,-3647.196778907414,1371.7260047657276,-1945.0297688977853,5987.363440974228,11594.947405432173,-13879.203740941995,14450.07689320669,-2497.6343162014928,5295.659976878636,-10533.213346814651,3443.2080999143022,-8301.254752546036,1286.4349655504689,-2063.329339377954,-1663.8710666882412,-924.4389312199686,-1355.9796216103516,4049.596172542785,-527.8974072869192,1431.975541734373,-925.1311104464457,-969.0269856953909,430.99289262087854,2853.330190381655,-10519.141445183943,-2358.969028874648,1245.25942121298,-583.3653599161908,-789.0117617173869,4576.414872326438,-2482.9240154756267,203.46546901091887,-39.09368506755936,-319.67562810910374,-56.01693669324503,288.9679396853393,785.351747629596,-87.2064145115834,353.5215930994769,112.89322622513303,16.26456610636887,-11.660190541729609,35.08908474348911,-64.23854780572452,-7.347264915009434,-3.649077854914802,246.3122846514099,73.01729757321144,-3.956543324178779,-108.40191670511021,15.920571195149478,-1.8782908394145497,3.2358481147048073,1.4925504621826444,-11.109008154347949,-0.6952373349832608,5.271980789688537,-0.43001323016382875,0.7541868715096955,1.3407624059110528,3.8926866888499907,-2.510088764075504,-2.013555857640356,0.5640310385664552,-1.2326868311175851,0.18114726687824115
3,0,-38225511.93192881,-13760549.749319438,-24347799.61228252,3935189.30873447,3161425.02857693,432139.8417917373,283638.4190726402,499415.8233927134,83865.66231701428,62423.79580878078,-1284094.7119132003,-2574321.1349795423,-890041.3221430316,882207.5123678735,-378078.4147883776,1389489.6626115912,684871.0231431989,-1134788.6321268706,1219245.5019719026,502650.46348856826,-899764.000097507,337624.44989520544,-197677.11555469278,265857.2143426804,-367967.6664689219,-131125.1506061512,557262.8883608122,-1498372.4182844372,298368.3919266407,476000.3118362865,110686.70428225413,300529.43537388643,-175717.18636424319,211498.04670434506,-364131.2404039997,314232.25168229773,314119.17876081634,-49435.68816190627,94286.89295964403,-254834.4987088368,350271.48768008157,-224252.30899116932,159754.08513104654,-186721.61475287817,-132863.46056242753,-510508.51450590166,265504.641532683,-8178.131651503557,-207255.0536139063,213919.15990580263,74695.72083317908,18648.414693467974,-65023.018226399,51837.75817274361,7129.222373580214,-256613.82310339974,-116165.0241530697,-56280.710285019806,-45312.67978388559,-466699.3157119716,72741.2863180784,-243835.6761184972,-99902.31552817869,-12429.429510529995,-70306.49825859266,-206069.9671755601,-83749.88047578606,-169325.1935082003,222210.10441101913,-243926.12091738198,-131815.27556184243,-312031.7706066282,-112459.00857644303,-12205.747908737138,-88750.58375551972,-11067.726627639826,30235.56201653203,61148.679908305014,6702.241361037671,-12666.036990796503,54952.04677941776,-29202.924875845718,-3303.0401062552355,27800.487110612048,26944.042635031525,-7516.744576768255,7232.478960188653,30053.90254590371,18809.39015816672,25339.637273149572,12192.075685712616,4197.188256854358,14071.734329006744,-21845.789251984974,18507.77752397544,-5367.67251092338,4727.458235764743,6156.8421889166975,-7497.201933435814,-9506.807074672273,4839.799682719375,8355.44613406381,-278.3608235934886,6108.255354185756,-353.39389469529186,-2335.2301120032134,-5323.132407757701,5977.049200159767,-10141.94888737297,-1391.214750573761,2501.735250411406,-267.4953475142738,-2135.1855635907573,4748.653572952136,-2586.401586616214,459.0325425056819,1738.8855235674469,-2779.4730821202193,244.7342455251192,-208.98572409125694,230.08066474517537,31.750286002052647,505.0138226227589,1439.3854492050887,-472.8102460912637,-6.440288157622143,-102.48900934576483,-40.435969875465425,-19.98419324397865,-85.06430734281133,-9.50178801001189,1.7978290007391513,-0.24715239335254605,58.47374195840099,21.772195403327746,0.353891810934372,-3.0645503983911397,-3.697255411008186,-3.7971864557099893,-1.3573474708707112,-1.6475161276937302,0.5843377644375894,0.5155998052225952,0.38958303155794477,-0.6532441985027929,-0.11613974853951661,0.1534173743783161,0.955127015083687,-0.19833770893762556,-0.13094964478383433
4,0,-38848807.15182839,-12958808.592406629,-23311714.944453243,5057590.319917806,-2125657.328429627,-7725464.563459125,-621082.9423462807,1065964.6194354363,-28850.282091917852,-42148.58465752572,-371880.65503173455,-843345.7825729217,1092909.2356674392,4072913.2790054,-654975.146734922,4977763.294579854,-616630.8464320607,-699380.9376380173,-372395.71024889377,1176146.8709598759,29825.613226957856,-4897176.687023144,1713984.540814208,-128922.54628471502,164488.53059419722,290916.5015188689,-1461415.413217037,2048735.5989117175,-2961210.7179462565,-152690.58125968056,-483193.80379217595,-542970.2353534899,3326477.808600044,153660.73342212834,-1356109.280096731,-534314.3768030757,1103878.4441552956,493564.96488555364,71234.1730914443,-12605.804093875715,908868.9968107954,-1253428.321128987,147743.28958040915,-330109.3183225755,-776451.2336404874,-1032187.2480426872,526471.1431950182,245084.26791142675,-1464935.750564855,872868.9482926085,635020.4277964118,-181608.68869982733,248513.40712876685,-305255.28112674796,710690.680340634,-1343377.1828288608,6949.394929461246,32450.84519332367,-775690.5879400317,329657.5279776212,4280.737615066296,172287.7718652743,-601606.6389381904,725510.3977659014,548945.6629153722,201651.42681105202,1330813.110721646,736851.2346518467,-1194083.1109179363,-1676585.2328248797,233183.36138355994,105238.46733860124,355840.7613122053,265197.0504701135,-150178.99591122678,73969.12351951048,-219041.39157480784,-90094.88575327478,-223394.8349416386,1043709.2646374766,-249759.52033055114,58723.28156391187,-30293.766256822757,-200953.9395785037,-53454.119536767204,17400.998975830287,52663.48751858148,4054.761871528216,-39263.25098496897,-22331.399848839512,4276.130951155957,-16224.839290612657,-39244.984527819026,-75829.5554425798,-12555.16404846241,32927.095923308974,113421.3127900104,13797.596562484072,-87941.99198369148,100353.44676396016,-1820.6135824984374,46746.13154244789,-12878.438293682033,28125.178297854327,-9741.12587213693,-40272.48031776635,2727.606926999108,-10925.339766540563,-9010.309381499626,-28061.19846091344,-4455.1995439863385,-6480.7688081522465,-765.2932760563127,5489.2065375278935,-3826.9565982188556,-2156.1490797257597,2508.6291243066885,-1950.414257747926,277.9554890403166,236.7010114940467,-167.3167659477701,-4763.932161576654,603.5929103026621,69.60293059672786,-4496.027987887615,512.9236343995266,-681.1166700620015,40.81466663145567,19.472459203412892,-347.4254513641057,-39.87778921444041,278.09761032615535,-113.68574227690496,45.59408506052588,11.589817091767237,0.5130234928209784,-17.129265601317158,3.415382587848824,3.1840842842054218,3.4859932213956806,-2.995177091408195,2.3694317896048287,-0.6390604471442329,-0.4174120303202473,0.40271407894190275,-0.3329743805076383,-1.5162515502290148,-0.0427742223472691,0.4527779569546648,0.013317257303570284
5,0,-14774269.365788523,10796245.724239917,1419396.29057061,-3082949.6708723768,-3953206.990060637,-10399081.65130353,10888516.640882738,3962243.0266983975,8970458.329111282,-130647.64504695727,471213.36227394594,-6474108.160953258,5075133.318189157,-8049399.914439702,-4373286.01712074,-3281798.163386791,-1385299.181868495,2020960.469205092,563476.6114119885,-1993209.3418298133,-2945723.6656712038,1528914.0762557446,-820895.462082672,-1379521.2606720969,921664.0756469592,-620587.9049055326,483388.38871477096,1656430.972686561,1474121.0772647308,169218.94342141808,-185605.1723614839,-137765.51003020286,-28434.808757656087,-1307161.834941412,-2041908.9713647077,1200042.7259631096,-3074355.436942702,1193376.825327032,2825889.062956933,-897374.2051105463,698438.9396132282,1255006.399892528,-1972077.567042835,-72030.52916566665,-538883.6072992025,-337105.93913363985,-259543.3337926377,1234887.8772308687,195158.77243937057,-2118821.546501911,604410.909830451,306312.8691656914,-851755.3499507125,-825144.7214470953,163613.9799701963,255939.0075348638,167973.56833809856,1403704.3321397577,-120936.41235378821,-641577.4509971516,954324.8001494304,378694.36736439634,-109358.80895822326,-168842.68564268816,197296.65758562513,-7807.732173381591,233750.67346995443,-289597.0216257384,66775.37991242473,30502.599861758783,34655.71016745935,-7325.541846508542,-10864.25469850304,52160.22044813296,-126408.16213501674,89154.87544146695,232480.65996067078,-67928.78407611883,152496.93384334265,64113.0202105231,-6415.820019626596,-32357.44747698981,29438.052808960027,22917.428533051432,-27205.946427983075,31774.504742824065,-5818.697691652037,4855.739524995095,59248.62270127686,-24139.14626824373,42695.15299161011,-46033.26061030841,-70038.46732852502,-56970.861280229336,-41086.32778091731,28822.818798529715,9631.203463949063,-6200.444772679499,-26135.385471766545,25989.02489106445,35837.54580892883,-58308.454072243534,-15801.941833743907,-34379.131971813054,5162.083553309736,15949.202285023137,9158.10096438607,-1066.20050542606,8716.228836400398,7498.702746363008,5536.883195467898,-1135.2539385342022,-350.6639301689521,18564.205427191013,7663.884888825497,-838.9842657374857,2734.050426208789,-674.9045134972756,623.1985520887552,-630.3164028090176,719.6868470775806,-212.67377807975086,-2410.9622985008377,-26.756477301875922,719.3691256836169,-53.39405376117982,576.3900116134356,27.09603563216119,37.449762094939814,52.97861693756338,-844.0992886860064,-325.1916153596307,20.292299783027204,43.5117511058939,4.537582169608103,-1.2032514966575099,8.583815126504328,-0.9932604506973123,-2.8675625529088404,-2.18518644893215,0.35249997021339374,-0.38740671418712896,-1.462614758274146,0.01951895428060823,-0.745894721690249,-1.7488537506467392,0.3956270003038996,-2.811709839563495,0.217636359374612,-7.197801778245543
6,0,-32101205.621140655,-8519034.575378353,-19433296.338260293,367280.5173594533,-839917.4700577107,-3805445.0273192534,-1394730.701957143,228369.0430352126,353186.0342265741,27682.590734748934,588688.2277062803,-2255034.1954693366,-1658013.2629493342,-5938996.864415575,3990744.405475823,-10135830.295973975,-3920420.946395423,-11573813.424473777,-14070900.841577133,4992234.239955208,892218.586365846,-6183397.881359963,1461756.3953521443,1908122.347200593,-1491513.226234066,408597.03826892166,-71242.82612292423,859837.0610273137,1193774.7404129307,-671359.6194984998,312851.88271222793,-656709.6429290437,-1155129.7435201302,-89799.34539987838,-455966.3090292035,-1108368.405483622,270457.7246045119,253330.13359092054,301612.8759548405,-749404.1716421196,374162.8746514742,140449.7833332444,597555.190834261,-210887.0361880436,-629942.1762928412,604913.4220477586,889497.4952045112,187295.75009409848,364646.5450279359,-752136.9282641564,77307.92378993661,119844.4644672663,384630.5129016933,151153.76910816884,349933.9756499674,-37897.141491101895,-1799.0713141259655,-372748.52392048197,-52532.81303367451,-527278.3643631698,-341752.9250074359,149570.00318964818,26628.343188052168,-187498.21570488575,-326778.76674779155,630731.6825635141,-121108.32964650058,333995.8256279197,-29138.27195294888,113804.30651829907,33493.101296689485,288345.7385059212,18769.376722147797,-59155.0384497853,-162600.39965349203,26956.70070811815,-55544.693695983915,-84234.75444533121,99158.35721343246,76087.18017434566,28804.212884130997,-3731.639178192883,-11145.80237190971,83803.65341621856,-8784.068083563181,-39011.7019096206,7884.057457233363,7009.963744976496,101133.69855610916,-6377.035883767795,17671.98085352174,-85928.70772381613,-17709.48963351595,-89149.75415755284,-84630.14197223813,68388.39161024886,-34411.645063488846,-46418.59524206369,4230.282258787038,6517.84908909313,-37129.07292092002,1728.8393560254403,11204.32493862451,85800.08487940521,15963.480674529663,5537.7852671574765,-48011.70237566676,2875.466243652531,-7894.188759660286,-18428.219168140684,-7188.333176782523,2428.886022761883,11566.441299588014,691.1093490337367,-142.30950722441045,7748.314606241751,-2982.4690839724844,-2991.0823333355424,1278.6720547671573,1078.4890950943968,-512.1139469023433,-2725.1372617049183,116.54276075587374,1750.1335945902572,-552.3819591709998,-308.57089256641177,369.1325906761256,-426.66520818938056,14.315372587492632,-80.62796031950997,-292.07718259848906,-5.233524799182306,-1.637822469269,-30.59033089421302,13.631503079624494,-0.7041667691348782,-0.6157094151638978,4.24965548077811,2.684869772868171,-1.6225970624522905,0.0562416560045207,2.7124487227372276,0.46849647312805476,0.2857480529061109,-0.7035565622848321,0.3596097234906073,0.2840841778921032,0.9057927469646957,-1.8036833915112014,-0.8212594346230295
7,0,-27210420.53389364,-3990056.2483301233,-17237382.10866128,-3645569.208761501,707076.2929600606,-1623433.8840619917,-1137212.5410773333,-2711270.82853356,1735241.4492896218,661686.0788994302,3207782.449984039,-783781.7710349568,590524.998600097,-2616240.1250223545,-798141.1756628283,-2233076.2732130205,-162273.25497393438,1115817.7413061154,-127691.4319207352,-218647.30211451996,-339990.7819441954,-587167.0963613037,495043.6095190005,1123665.2063974862,1509648.5605265289,-1088489.6244174063,-508918.03115124436,2514150.9421406034,3424848.290247565,-1779704.0580052296,655223.9332868231,-1460843.8746357437,-794964.2382596665,1426104.634496665,-674222.1001292168,799705.9989059287,-359162.52865661134,1304472.7403453754,-171435.99643466168,-2182883.487976807,642965.9289564885,134347.42768268703,1057574.8902510526,351696.6939447875,40067.45418571757,-965151.1554037945,-156166.4973176007,-206460.39869068563,-809637.1606327484,-206106.75389465597,-1099098.148847929,-87968.12876375519,-44904.51982120393,-534554.3612851675,164503.1248818829,258634.2597895565,286699.6864215332,452326.2454391892,-254633.6503822035,-732662.7176410889,1003687.3827054783,725729.4236176036,84347.46419531122,192383.93190334237,156674.54348333075,-449411.9373396459,-25806.18914233574,-165086.41670113915,-137777.38342080766,-41135.58146548679,234215.99848595678,-94771.58900987491,-51220.44731546492,-13776.91980865689,-167827.05305552908,92035.07900658261,62819.51406514117,28524.30976481584,-605319.1284183349,-99519.83303296445,-88899.87889075417,-30406.087523657017,-8085.380349427825,-11898.6254161145,-11240.983477502825,-23468.981083617196,-8145.90180199022,-17849.849222693858,1546.5387597793328,3885.455051595545,9132.785370109938,14030.65437741921,-5638.8901208312745,-44798.42454534679,2397.7010168877578,-4736.9735571545525,12237.525086307716,-8990.558821705841,1319.4922315296897,735.700697362713,-2847.117120127769,10503.018877695002,-3879.960272718205,-2839.3274405617476,5074.663952795969,1002.8852323919331,-5683.723190678719,3286.305855128871,-1147.0917141628101,926.5895540278988,2605.282338498213,-438.69932192761496,-139.22779864698725,-913.4322254435032,583.181893305978,-1851.0561509972435,-347.4055107793255,-377.58917511196734,827.2514585167575,1758.8008571338883,-215.65358428556917,506.474516183101,351.5177985457948,881.726191098626,-207.8673398396766,99.57029918840591,34.58916768809362,-48.15569956030063,11.568140418689337,-213.1513977141374,276.19374683652825,88.1405308055488,-3.2659785832940798,-20.316342209844795,-10.415651627074894,-0.4528080415379631,9.809570176816065,-0.6353373198716709,-1.137069771136816,-2.205883801378126,-0.33960465454342914,-2.363522595057007,-0.0802232075742418,-0.28747660690524063,-0.41894105285125455,0.1125303535228094,-0.5486548160698578,0.741536373081894,1.113603005794931,-0.6786555518703837
8,0,-27127922.239468228,-7848828.510168769,-15650944.19824592,-653673.3524801518,471162.5922915074,-1231138.7602881687,55741.21636125928,-4099997.19882723,3172189.066680445,-201478.3166598723,-269581.6634335191,-4497809.762430266,-1671811.311081346,1992005.233312301,1865414.8013651164,672517.0462107548,1609369.8312354453,1061286.6697210213,1018531.7327800177,1193521.8977508512,757591.9514173098,-3354558.744166439,1957449.5277747326,1170459.9083159708,338369.427838363,470857.7040387988,-132057.9779972709,-1277505.0607673523,1598604.2911397407,-1020764.1123064718,1175213.0514683253,-310299.9724684841,-184199.61612627708,963137.3597392963,-191351.9894002648,665263.313418869,-221080.91098901295,-156924.10046969572,165251.0747516047,-768134.5333649262,-406210.72110282595,1598331.8885439371,332268.22763004253,245504.1166126573,144569.0934199152,-612841.1403314249,-268087.9396349987,-166009.02635813292,-377268.72949084966,-129387.28766924045,-392379.960893326,-108009.84294431866,-49710.089337769,71908.23673843264,368879.5813451636,208318.97279633273,429027.72671912075,482632.1861303449,262322.9057658943,349775.0780990523,390051.8044483112,-101792.12081179509,-5918.707637424377,182790.30847061958,98336.14129974856,-169082.55284124447,-13850.17824471865,-26329.492718927886,324640.83276919305,-264359.2423766842,239490.9970955701,495022.04801592324,165654.38160758282,19941.514605146993,315014.48127143783,-61264.00563053186,-64742.15236274408,-198595.27743019172,-36230.42892248388,-111312.92528093356,135676.14525772948,331.3877125995056,-29079.725246274993,-110976.0321576767,-38470.24558454456,-13313.233833536931,-41631.78660824075,-46868.127019316125,34412.745915903666,-21572.268828218337,-1484.7241501971564,-175437.03306108684,-71345.93828821064,-48755.087217236796,60870.205631611556,-21256.566213771574,29251.442770230224,37843.65074967605,-14066.625726288892,-70184.37179441484,53650.88873496658,-18481.20443265912,22387.195811475176,12485.883546492449,5847.663342249106,1794.199925719938,-6490.722746597449,2704.305480450148,-3304.3864255521903,-5224.075371561451,4143.428946902524,-4620.16147885941,184.828288230802,465.24295105469287,1138.9442722773524,427.46381227561125,2919.1799598752123,-5292.688453879901,1544.3944276514446,-51.93414080917325,573.8331736121911,598.2844934003919,-143.7942808393256,-264.6371841357786,287.12425661009723,-108.40506486613057,1357.2559417540897,-24.60942577451894,-23.724989238434713,-260.8935414449644,-27.267912144684047,-12.236801191907707,12.15924169503696,-24.31265202906418,6.5491511851608495,0.3845791095579748,-0.9183317579700175,0.9546154558017846,4.732123346468933,-1.5614619140496684,0.8399432439355836,-0.4480764658491253,1.4266733288286433,0.5090358449697934,0.11861167748010933,0.42280658880536237,0.14571979372634786,0.8118869321734086,-0.09268019997754784,0.07220768911713808
9,1,-34461314.53692371,-10977943.719391769,-21530127.99723707,-1056370.4831426935,6088588.076468048,3911450.9795033513,723376.7495982404,-9964.788032940838,-227854.06594889186,-326703.3545000946,-189152.6481196843,610270.8439449967,-37718.21593553583,-925022.8275240429,-321820.5674028675,-705411.0179753433,-269956.6191924612,666375.2113888011,713970.8863581625,105429.51336267019,543260.37325143,199855.2193178651,-185248.44942807942,-492900.3345196008,-155473.3999485988,-10531.939830783047,-141147.01663063388,-284952.9490175037,-567138.3789958328,397064.48523780843,-255363.97912545374,291685.4355677609,-54626.96712745826,-183613.91093781375,-130098.29741876133,-65987.3262487684,-17164.157583898865,-425434.125490044,-119578.60720270418,170116.50671814,-234866.343619846,10397.952282146476,-8107.883227652839,-293229.9616200559,56359.89763012177,-17226.472463363934,163177.14016656877,-25641.294529989987,73604.90445445714,251692.1370174712,18437.22511654562,73254.04999908264,-52830.51358515849,-141172.91664407062,52542.7120321481,14991.608797800625,-44858.91983703887,33226.33200536356,-75534.20715812038,-61197.57779636609,64205.73013408878,-76230.56062090262,-67656.98097230663,5382.455752015132,60676.23966660684,52195.662610108426,-37500.976313838415,-28280.612592493184,-21234.200171531178,-2534.5160654098736,185473.023263179,-31919.206374148995,-6491.87028573694,-1578.4387820012196,240704.36018755153,-904.4114508346076,-24630.783504990915,50659.48214581274,-29751.15503897798,-36509.23991857529,-26133.036607597685,12176.348602053908,-14957.451809972275,-1007.3273508385566,2670.806295317059,-3885.076393697393,6968.192129407087,6025.2694143142235,13995.161379151663,-9024.908740744595,7454.676083061504,2888.3876783673927,-596.4201823548685,-11265.966457301669,5375.774255342175,-8691.725235993585,-2295.811263289971,-932.5431647991038,3659.106803209319,-7342.832673852334,196.78317991642686,2406.072441469474,-1488.1819946411536,-732.554897578296,298.44705801379007,-4481.74492595068,-563.9441894448439,1410.2875852686607,-4834.875634864372,-2269.8879147008033,984.6270126493004,-401.2942618257318,417.1782562728126,1895.2179438071578,-3219.7515743893327,47.21818262224365,153.47322013039783,182.9685643548605,-16.920320957020696,3481.5981039629214,513.2999494258615,-330.8491144971107,-2000.8451682190448,99.87910479633774,-342.64539377364144,-55.16743902043195,189.59882416105657,-56.52101587047199,-3.93099907964799,9.050635482323065,-2470.9140838915764,-860.0628968443154,17.624760727843885,-49.29838302708892,-3.395882126084205,-2.0781788073654823,-30.775806062379655,1.001604118919401,23.335828358870025,-1.404907868748211,0.3853385275951843,-1.5512194152745853,1.8057336578504104,0.41033754676602235,1.274669814630422,1.1002021974167988,0.24457495579613073,0.26277492791801044,0.6656662321056234,-0.0682935408019414
